timestamp_ns,sea_dc
1667260800000.0,
1667261100000.0,
1667261400000.0,
1667261700000.0,
1667262000000.0,
1667262300000.0,
1667262600000.0,
1667262900000.0,
1667263200000.0,
1667263500000.0,
1667263800000.0,
1667264100000.0,
1667264400000.0,
1667264700000.0,
1667265000000.0,
1667265300000.0,
1667265600000.0,
1667265900000.0,
1667266200000.0,
1667266500000.0,
1667266800000.0,
1667267100000.0,
1667267400000.0,
1667267700000.0,
1667268000000.0,
1667268300000.0,
1667268600000.0,
1667268900000.0,
1667269200000.0,
1667269500000.0,
1667269800000.0,
1667270100000.0,
1667270400000.0,
1667270700000.0,
1667271000000.0,
1667271300000.0,
1667271600000.0,
1667271900000.0,
1667272200000.0,
1667272500000.0,
1667272800000.0,
1667273100000.0,
1667273400000.0,
1667273700000.0,
1667274000000.0,
1667274300000.0,
1667274600000.0,
1667274900000.0,
1667275200000.0,
1667275500000.0,
1667275800000.0,
1667276100000.0,
1667276400000.0,
1667276700000.0,
1667277000000.0,
1667277300000.0,
1667277600000.0,
1667277900000.0,
1667278200000.0,
1667278500000.0,
1667278800000.0,
1667279100000.0,
1667279400000.0,
1667279700000.0,
1667280000000.0,
1667280300000.0,
1667280600000.0,
1667280900000.0,
1667281200000.0,
1667281500000.0,
1667281800000.0,
1667282100000.0,
1667282400000.0,
1667282700000.0,
1667283000000.0,
1667283300000.0,
1667283600000.0,
1667283900000.0,
1667284200000.0,
1667284500000.0,
1667284800000.0,
1667285100000.0,
1667285400000.0,
1667285700000.0,
1667286000000.0,
1667286300000.0,
1667286600000.0,
1667286900000.0,
1667287200000.0,
1667287500000.0,
1667287800000.0,
1667288100000.0,
1667288400000.0,
1667288700000.0,
1667289000000.0,
1667289300000.0,
1667289600000.0,
1667289900000.0,
1667290200000.0,
1667290500000.0,
1667290800000.0,
1667291100000.0,
1667291400000.0,
1667291700000.0,
1667292000000.0,
1667292300000.0,
1667292600000.0,
1667292900000.0,
1667293200000.0,
1667293500000.0,
1667293800000.0,
1667294100000.0,
1667294400000.0,
1667294700000.0,
1667295000000.0,
1667295300000.0,
1667295600000.0,
1667295900000.0,
1667296200000.0,
1667296500000.0,
1667296800000.0,
1667297100000.0,
1667297400000.0,
1667297700000.0,
1667298000000.0,
1667298300000.0,
1667298600000.0,
1667298900000.0,
1667299200000.0,
1667299500000.0,
1667299800000.0,
1667300100000.0,
1667300400000.0,
1667300700000.0,
1667301000000.0,
1667301300000.0,
1667301600000.0,
1667301900000.0,
1667302200000.0,
1667302500000.0,
1667302800000.0,
1667303100000.0,
1667303400000.0,
1667303700000.0,
1667304000000.0,
1667304300000.0,
1667304600000.0,
1667304900000.0,
1667305200000.0,
1667305500000.0,
1667305800000.0,
1667306100000.0,
1667306400000.0,
1667306700000.0,
1667307000000.0,
1667307300000.0,
1667307600000.0,
1667307900000.0,
1667308200000.0,
1667308500000.0,
1667308800000.0,
1667309100000.0,
1667309400000.0,
1667309700000.0,
1667310000000.0,
1667310300000.0,
1667310600000.0,
1667310900000.0,
1667311200000.0,
1667311500000.0,
1667311800000.0,
1667312100000.0,
1667312400000.0,
1667312700000.0,
1667313000000.0,
1667313300000.0,
1667313600000.0,
1667313900000.0,
1667314200000.0,
1667314500000.0,
1667314800000.0,
1667315100000.0,
1667315400000.0,
1667315700000.0,
1667316000000.0,
1667316300000.0,
1667316600000.0,
1667316900000.0,
1667317200000.0,
1667317500000.0,
1667317800000.0,
1667318100000.0,
1667318400000.0,
1667318700000.0,
1667319000000.0,
1667319300000.0,
1667319600000.0,
1667319900000.0,
1667320200000.0,
1667320500000.0,
1667320800000.0,
1667321100000.0,
1667321400000.0,
1667321700000.0,
1667322000000.0,
1667322300000.0,
1667322600000.0,
1667322900000.0,
1667323200000.0,
1667323500000.0,
1667323800000.0,
1667324100000.0,
1667324400000.0,
1667324700000.0,
1667325000000.0,
1667325300000.0,
1667325600000.0,
1667325900000.0,
1667326200000.0,
1667326500000.0,
1667326800000.0,
1667327100000.0,
1667327400000.0,
1667327700000.0,
1667328000000.0,
1667328300000.0,
1667328600000.0,
1667328900000.0,
1667329200000.0,
1667329500000.0,
1667329800000.0,
1667330100000.0,
1667330400000.0,
1667330700000.0,
1667331000000.0,
1667331300000.0,
1667331600000.0,
1667331900000.0,
1667332200000.0,
1667332500000.0,
1667332800000.0,
1667333100000.0,
1667333400000.0,
1667333700000.0,
1667334000000.0,
1667334300000.0,
1667334600000.0,
1667334900000.0,
1667335200000.0,
1667335500000.0,
1667335800000.0,
1667336100000.0,
1667336400000.0,
1667336700000.0,
1667337000000.0,
1667337300000.0,
1667337600000.0,
1667337900000.0,
1667338200000.0,
1667338500000.0,
1667338800000.0,
1667339100000.0,
1667339400000.0,
1667339700000.0,
1667340000000.0,
1667340300000.0,
1667340600000.0,
1667340900000.0,
1667341200000.0,
1667341500000.0,
1667341800000.0,
1667342100000.0,
1667342400000.0,
1667342700000.0,
1667343000000.0,
1667343300000.0,
1667343600000.0,
1667343900000.0,
1667344200000.0,
1667344500000.0,
1667344800000.0,
1667345100000.0,
1667345400000.0,
1667345700000.0,
1667346000000.0,
1667346300000.0,
1667346600000.0,
1667346900000.0,
1667347200000.0,
1667347500000.0,
1667347800000.0,
1667348100000.0,
1667348400000.0,
1667348700000.0,
1667349000000.0,
1667349300000.0,
1667349600000.0,
1667349900000.0,
1667350200000.0,
1667350500000.0,
1667350800000.0,
1667351100000.0,
1667351400000.0,
1667351700000.0,
1667352000000.0,
1667352300000.0,
1667352600000.0,
1667352900000.0,
1667353200000.0,
1667353500000.0,
1667353800000.0,
1667354100000.0,
1667354400000.0,
1667354700000.0,
1667355000000.0,
1667355300000.0,
1667355600000.0,
1667355900000.0,
1667356200000.0,
1667356500000.0,
1667356800000.0,
1667357100000.0,
1667357400000.0,
1667357700000.0,
1667358000000.0,
1667358300000.0,
1667358600000.0,
1667358900000.0,
1667359200000.0,
1667359500000.0,
1667359800000.0,
1667360100000.0,
1667360400000.0,
1667360700000.0,
1667361000000.0,
1667361300000.0,
1667361600000.0,
1667361900000.0,
1667362200000.0,
1667362500000.0,
1667362800000.0,
1667363100000.0,
1667363400000.0,
1667363700000.0,
1667364000000.0,
1667364300000.0,
1667364600000.0,
1667364900000.0,
1667365200000.0,
1667365500000.0,
1667365800000.0,
1667366100000.0,
1667366400000.0,
1667366700000.0,
1667367000000.0,
1667367300000.0,
1667367600000.0,
1667367900000.0,
1667368200000.0,
1667368500000.0,
1667368800000.0,
1667369100000.0,
1667369400000.0,
1667369700000.0,
1667370000000.0,
1667370300000.0,
1667370600000.0,
1667370900000.0,
1667371200000.0,
1667371500000.0,
1667371800000.0,
1667372100000.0,
1667372400000.0,
1667372700000.0,
1667373000000.0,
1667373300000.0,
1667373600000.0,
1667373900000.0,
1667374200000.0,
1667374500000.0,
1667374800000.0,
1667375100000.0,
1667375400000.0,
1667375700000.0,
1667376000000.0,
1667376300000.0,
1667376600000.0,
1667376900000.0,
1667377200000.0,
1667377500000.0,
1667377800000.0,
1667378100000.0,
1667378400000.0,
1667378700000.0,
1667379000000.0,
1667379300000.0,
1667379600000.0,
1667379900000.0,
1667380200000.0,
1667380500000.0,
1667380800000.0,
1667381100000.0,
1667381400000.0,
1667381700000.0,
1667382000000.0,
1667382300000.0,
1667382600000.0,
1667382900000.0,
1667383200000.0,
1667383500000.0,
1667383800000.0,
1667384100000.0,
1667384400000.0,
1667384700000.0,
1667385000000.0,
1667385300000.0,
1667385600000.0,
1667385900000.0,
1667386200000.0,
1667386500000.0,
1667386800000.0,
1667387100000.0,
1667387400000.0,
1667387700000.0,
1667388000000.0,
1667388300000.0,
1667388600000.0,
1667388900000.0,
1667389200000.0,
1667389500000.0,
1667389800000.0,
1667390100000.0,
1667390400000.0,
1667390700000.0,
1667391000000.0,
1667391300000.0,
1667391600000.0,
1667391900000.0,
1667392200000.0,
