,timestamp_ns,pres_mb
13411,1668260100000000000,1024.3999633789062
13412,1668260400000000000,1024.3499654134114
13413,1668260700000000000,1024.2999674479167
13414,1668261000000000000,1024.2499694824219
13415,1668261300000000000,1024.199971516927
13416,1668261600000000000,1024.1499735514324
13417,1668261900000000000,1024.0999755859375
13418,1668262200000000000,1024.0749766031902
13419,1668262500000000000,1024.0499776204426
13420,1668262800000000000,1024.0249786376953
13421,1668263100000000000,1023.9999796549479
13422,1668263400000000000,1023.9749806722006
13423,1668263700000000000,1023.9499816894531
13424,1668264000000000000,1023.9249827067057
13425,1668264300000000000,1023.8999837239584
13426,1668264600000000000,1023.8749847412109
13427,1668264900000000000,1023.8499857584635
13428,1668265200000000000,1023.8249867757162
13429,1668265500000000000,1023.7999877929688
13430,1668265800000000000,1023.7666575113932
13431,1668266100000000000,1023.7333272298177
13432,1668266400000000000,1023.6999969482422
13433,1668266700000000000,1023.6666666666666
13434,1668267000000000000,1023.6333363850912
13435,1668267300000000000,1023.6000061035156
13436,1668267600000000000,1023.5666758219401
13437,1668267900000000000,1023.5333455403646
13438,1668268200000000000,1023.5000152587891
13439,1668268500000000000,1023.4666849772135
13440,1668268800000000000,1023.4333546956381
13441,1668269100000000000,1023.4000244140625
13442,1668269400000000000,1023.3916880289713
13443,1668269700000000000,1023.3833516438802
13444,1668270000000000000,1023.3750152587891
13445,1668270300000000000,1023.3666788736979
13446,1668270600000000000,1023.3583424886068
13447,1668270900000000000,1023.3500061035156
13448,1668271200000000000,1023.3416697184244
13449,1668271500000000000,1023.3333333333334
13450,1668271800000000000,1023.3249969482422
13451,1668272100000000000,1023.316660563151
13452,1668272400000000000,1023.3083241780599
13453,1668272700000000000,1023.2999877929688
13454,1668273000000000000,1023.2999877929688
13455,1668273300000000000,1023.2999877929688
13456,1668273600000000000,1023.2999877929688
13457,1668273900000000000,1023.2999877929688
13458,1668274200000000000,1023.2999877929688
13459,1668274500000000000,1023.2999877929688
13460,1668274800000000000,1023.2999877929688
13461,1668275100000000000,1023.2999877929688
13462,1668275400000000000,1023.2999877929688
13463,1668275700000000000,1023.2999877929688
13464,1668276000000000000,1023.2999877929688
13465,1668276300000000000,1023.2999877929688
13466,1668276600000000000,1023.2999877929688
13467,1668276900000000000,1023.2999877929688
13468,1668277200000000000,1023.2999877929688
13469,1668277500000000000,1023.2999877929688
13470,1668277800000000000,1023.2999877929688
13471,1668278100000000000,1023.2999877929688
13472,1668278400000000000,1023.2999877929688
13473,1668278700000000000,1023.2999877929688
13474,1668279000000000000,1023.2999877929688
13475,1668279300000000000,1023.2999877929688
13476,1668279600000000000,1023.2999877929688
13477,1668279900000000000,1023.2999877929688
13478,1668280200000000000,1023.2916564941406
13479,1668280500000000000,1023.2833251953125
13480,1668280800000000000,1023.2749938964844
13481,1668281100000000000,1023.2666625976562
13482,1668281400000000000,1023.2583312988281
13483,1668281700000000000,1023.25
13484,1668282000000000000,1023.2416687011719
13485,1668282300000000000,1023.2333374023438
13486,1668282600000000000,1023.2250061035156
13487,1668282900000000000,1023.2166748046875
13488,1668283200000000000,1023.2083435058594
13489,1668283500000000000,1023.2000122070312
13490,1668283800000000000,1023.1916758219401
13491,1668284100000000000,1023.183339436849
13492,1668284400000000000,1023.1750030517578
13493,1668284700000000000,1023.1666666666666
13494,1668285000000000000,1023.1583302815756
13495,1668285300000000000,1023.1499938964844
13496,1668285600000000000,1023.1416575113932
13497,1668285900000000000,1023.1333211263021
13498,1668286200000000000,1023.1249847412109
13499,1668286500000000000,1023.1166483561198
13500,1668286800000000000,1023.1083119710287
13501,1668287100000000000,1023.0999755859375
13502,1668287400000000000,1023.0749766031901
13503,1668287700000000000,1023.0499776204427
13504,1668288000000000000,1023.0249786376953
13505,1668288300000000000,1022.9999796549479
13506,1668288600000000000,1022.9749806722006
13507,1668288900000000000,1022.9499816894531
13508,1668289200000000000,1022.9249827067057
13509,1668289500000000000,1022.8999837239584
13510,1668289800000000000,1022.8749847412109
13511,1668290100000000000,1022.8499857584635
13512,1668290400000000000,1022.8249867757162
13513,1668290700000000000,1022.7999877929688
13514,1668291000000000000,1022.7833201090494
13515,1668291300000000000,1022.7666524251302
13516,1668291600000000000,1022.7499847412109
13517,1668291900000000000,1022.7333170572916
13518,1668292200000000000,1022.7166493733724
13519,1668292500000000000,1022.6999816894531
13520,1668292800000000000,1022.6833140055338
13521,1668293100000000000,1022.6666463216146
13522,1668293400000000000,1022.6499786376953
13523,1668293700000000000,1022.633310953776
13524,1668294000000000000,1022.6166432698568
13525,1668294300000000000,1022.5999755859375
13526,1668294600000000000,1022.5749766031901
13527,1668294900000000000,1022.5499776204427
13528,1668295200000000000,1022.5249786376953
13529,1668295500000000000,1022.4999796549479
13530,1668295800000000000,1022.4749806722006
13531,1668296100000000000,1022.4499816894531
13532,1668296400000000000,1022.4249827067057
13533,1668296700000000000,1022.3999837239584
13534,1668297000000000000,1022.3749847412109
13535,1668297300000000000,1022.3499857584635
13536,1668297600000000000,1022.3249867757162
13537,1668297900000000000,1022.2999877929688
13538,1668298200000000000,1022.2999877929688
13539,1668298500000000000,1022.2999877929688
13540,1668298800000000000,1022.2999877929688
13541,1668299100000000000,1022.2999877929688
13542,1668299400000000000,1022.2999877929688
13543,1668299700000000000,1022.2999877929688
13544,1668300000000000000,1022.2999877929688
13545,1668300300000000000,1022.2999877929688
13546,1668300600000000000,1022.2999877929688
13547,1668300900000000000,1022.2999877929688
13548,1668301200000000000,1022.2999877929688
13549,1668301500000000000,1022.2999877929688
13550,1668301800000000000,1022.249989827474
13551,1668302100000000000,1022.1999918619791
13552,1668302400000000000,1022.1499938964844
13553,1668302700000000000,1022.0999959309896
13554,1668303000000000000,1022.0499979654948
13555,1668303300000000000,1022.0
13556,1668303600000000000,1021.9500020345052
13557,1668303900000000000,1021.9000040690104
13558,1668304200000000000,1021.8500061035156
13559,1668304500000000000,1021.8000081380209
13560,1668304800000000000,1021.750010172526
13561,1668305100000000000,1021.7000122070312
13562,1668305400000000000,1021.6636463512074
13563,1668305700000000000,1021.6272804953835
13564,1668306000000000000,1021.5909146395596
13565,1668306300000000000,1021.5545487837358
13566,1668306600000000000,1021.5181829279119
13567,1668306900000000000,1021.4818170720881
13568,1668307200000000000,1021.4454512162642
13569,1668307500000000000,1021.4090853604404
13570,1668307800000000000,1021.3727195046165
13571,1668308100000000000,1021.3363536487926
13572,1668308400000000000,1021.2999877929688
13573,1668308700000000000,1021.2384502704327
13574,1668309000000000000,1021.1769127478966
13575,1668309300000000000,1021.1153752253606
13576,1668309600000000000,1021.0538377028245
13577,1668309900000000000,1020.9923001802885
13578,1668310200000000000,1020.9307626577524
13579,1668310500000000000,1020.8692251352163
13580,1668310800000000000,1020.8076876126803
13581,1668311100000000000,1020.7461500901443
13582,1668311400000000000,1020.6846125676082
13583,1668311700000000000,1020.6230750450721
13584,1668312000000000000,1020.561537522536
13585,1668312300000000000,1020.5
13586,1668312600000000000,1020.4750010172526
13587,1668312900000000000,1020.4500020345052
13588,1668313200000000000,1020.4250030517578
13589,1668313500000000000,1020.4000040690104
13590,1668313800000000000,1020.3750050862631
13591,1668314100000000000,1020.3500061035156
13592,1668314400000000000,1020.3250071207682
13593,1668314700000000000,1020.3000081380209
13594,1668315000000000000,1020.2750091552734
13595,1668315300000000000,1020.250010172526
13596,1668315600000000000,1020.2250111897787
13597,1668315900000000000,1020.2000122070312
13598,1668316200000000000,1020.1583455403646
13599,1668316500000000000,1020.1166788736979
13600,1668316800000000000,1020.0750122070312
13601,1668317100000000000,1020.0333455403646
13602,1668317400000000000,1019.9916788736979
13603,1668317700000000000,1019.9500122070312
13604,1668318000000000000,1019.9083455403646
13605,1668318300000000000,1019.8666788736979
13606,1668318600000000000,1019.8250122070312
13607,1668318900000000000,1019.7833455403646
13608,1668319200000000000,1019.7416788736979
13609,1668319500000000000,1019.7000122070312
13610,1668319800000000000,1019.6416778564453
13611,1668320100000000000,1019.5833435058594
13612,1668320400000000000,1019.5250091552734
13613,1668320700000000000,1019.4666748046875
13614,1668321000000000000,1019.4083404541016
13615,1668321300000000000,1019.3500061035156
13616,1668321600000000000,1019.2916717529297
13617,1668321900000000000,1019.2333374023438
13618,1668322200000000000,1019.1750030517578
13619,1668322500000000000,1019.1166687011719
13620,1668322800000000000,1019.0583343505859
13621,1668323100000000000,1019.0
13622,1668323400000000000,1019.0
13623,1668323700000000000,1019.0
13624,1668324000000000000,1019.0
13625,1668324300000000000,1019.0
13626,1668324600000000000,1019.0
13627,1668324900000000000,1019.0
13628,1668325200000000000,1019.0
13629,1668325500000000000,1019.0
13630,1668325800000000000,1019.0
13631,1668326100000000000,1019.0
13632,1668326400000000000,1019.0
13633,1668326700000000000,1019.0
13634,1668327000000000000,1019.0583343505859
13635,1668327300000000000,1019.1166687011719
13636,1668327600000000000,1019.1750030517578
13637,1668327900000000000,1019.2333374023438
13638,1668328200000000000,1019.2916717529297
13639,1668328500000000000,1019.3500061035156
13640,1668328800000000000,1019.4083404541016
13641,1668329100000000000,1019.4666748046875
13642,1668329400000000000,1019.5250091552734
13643,1668329700000000000,1019.5833435058594
13644,1668330000000000000,1019.6416778564453
13645,1668330300000000000,1019.7000122070312
13646,1668330600000000000,1019.6083424886068
13647,1668330900000000000,1019.5166727701823
13648,1668331200000000000,1019.4250030517578
13649,1668331500000000000,1019.3333333333334
13650,1668331800000000000,1019.2416636149088
13651,1668332100000000000,1019.1499938964844
13652,1668332400000000000,1019.0583241780599
13653,1668332700000000000,1018.9666544596354
13654,1668333000000000000,1018.8749847412109
13655,1668333300000000000,1018.7833150227865
13656,1668333600000000000,1018.6916453043619
13657,1668333900000000000,1018.5999755859375
13658,1668334200000000000,1018.5583089192709
13659,1668334500000000000,1018.5166422526041
13660,1668334800000000000,1018.4749755859375
13661,1668335100000000000,1018.4333089192709
13662,1668335400000000000,1018.3916422526041
13663,1668335700000000000,1018.3499755859375
13664,1668336000000000000,1018.3083089192709
13665,1668336300000000000,1018.2666422526041
13666,1668336600000000000,1018.2249755859375
13667,1668336900000000000,1018.1833089192709
13668,1668337200000000000,1018.1416422526041
13669,1668337500000000000,1018.0999755859375
13670,1668337800000000000,1018.0416463216146
13671,1668338100000000000,1017.9833170572916
13672,1668338400000000000,1017.9249877929688
13673,1668338700000000000,1017.8666585286459
13674,1668339000000000000,1017.8083292643229
13675,1668339300000000000,1017.75
13676,1668339600000000000,1017.6916707356771
13677,1668339900000000000,1017.6333414713541
13678,1668340200000000000,1017.5750122070312
13679,1668340500000000000,1017.5166829427084
13680,1668340800000000000,1017.4583536783854
13681,1668341100000000000,1017.4000244140625
13682,1668341400000000000,1017.3333536783854
13683,1668341700000000000,1017.2666829427084
13684,1668342000000000000,1017.2000122070312
13685,1668342300000000000,1017.1333414713541
13686,1668342600000000000,1017.0666707356771
13687,1668342900000000000,1017.0
13688,1668343200000000000,1016.9333292643229
13689,1668343500000000000,1016.8666585286459
13690,1668343800000000000,1016.7999877929688
13691,1668344100000000000,1016.7333170572916
13692,1668344400000000000,1016.6666463216146
13693,1668344700000000000,1016.5999755859375
13694,1668345000000000000,1016.5416463216146
13695,1668345300000000000,1016.4833170572916
13696,1668345600000000000,1016.4249877929688
13697,1668345900000000000,1016.3666585286459
13698,1668346200000000000,1016.3083292643229
13699,1668346500000000000,1016.25
13700,1668346800000000000,1016.1916707356771
13701,1668347100000000000,1016.1333414713541
13702,1668347400000000000,1016.0750122070312
13703,1668347700000000000,1016.0166829427084
13704,1668348000000000000,1015.9583536783854
13705,1668348300000000000,1015.9000244140625
13706,1668348600000000000,1015.8750203450521
13707,1668348900000000000,1015.8500162760416
13708,1668349200000000000,1015.8250122070312
13709,1668349500000000000,1015.8000081380209
13710,1668349800000000000,1015.7750040690104
13711,1668350100000000000,1015.75
13712,1668350400000000000,1015.7249959309896
13713,1668350700000000000,1015.6999918619791
13714,1668351000000000000,1015.6749877929688
13715,1668351300000000000,1015.6499837239584
13716,1668351600000000000,1015.6249796549479
13717,1668351900000000000,1015.5999755859375
13718,1668352200000000000,1015.5333099365234
13719,1668352500000000000,1015.4666442871094
13720,1668352800000000000,1015.3999786376953
13721,1668353100000000000,1015.3333129882812
13722,1668353400000000000,1015.2666473388672
13723,1668353700000000000,1015.1999816894531
13724,1668354000000000000,1015.1333160400391
13725,1668354300000000000,1015.066650390625
13726,1668354600000000000,1014.9999847412109
13727,1668354900000000000,1014.9333190917969
13728,1668355200000000000,1014.8666534423828
13729,1668355500000000000,1014.7999877929688
13730,1668355800000000000,1014.7583211263021
13731,1668356100000000000,1014.7166544596354
13732,1668356400000000000,1014.6749877929688
13733,1668356700000000000,1014.6333211263021
13734,1668357000000000000,1014.5916544596354
13735,1668357300000000000,1014.5499877929688
13736,1668357600000000000,1014.5083211263021
13737,1668357900000000000,1014.4666544596354
13738,1668358200000000000,1014.4249877929688
13739,1668358500000000000,1014.3833211263021
13740,1668358800000000000,1014.3416544596354
13741,1668359100000000000,1014.2999877929688
13742,1668359400000000000,1014.3166554768881
13743,1668359700000000000,1014.3333231608073
13744,1668360000000000000,1014.3499908447266
13745,1668360300000000000,1014.3666585286459
13746,1668360600000000000,1014.3833262125651
13747,1668360900000000000,1014.3999938964844
13748,1668361200000000000,1014.4166615804037
13749,1668361500000000000,1014.4333292643229
13750,1668361800000000000,1014.4499969482422
13751,1668362100000000000,1014.4666646321615
13752,1668362400000000000,1014.4833323160807
13753,1668362700000000000,1014.5
13754,1668363000000000000,1014.4416656494141
13755,1668363300000000000,1014.3833312988281
13756,1668363600000000000,1014.3249969482422
13757,1668363900000000000,1014.2666625976562
13758,1668364200000000000,1014.2083282470703
13759,1668364500000000000,1014.1499938964844
13760,1668364800000000000,1014.0916595458984
13761,1668365100000000000,1014.0333251953125
13762,1668365400000000000,1013.9749908447266
13763,1668365700000000000,1013.9166564941406
13764,1668366000000000000,1013.8583221435547
13765,1668366300000000000,1013.7999877929688
13766,1668366600000000000,1013.7999877929688
13767,1668366900000000000,1013.7999877929688
13768,1668367200000000000,1013.7999877929688
13769,1668367500000000000,1013.7999877929688
13770,1668367800000000000,1013.7999877929688
13771,1668368100000000000,1013.7999877929688
13772,1668368400000000000,1013.7999877929688
13773,1668368700000000000,1013.7999877929688
13774,1668369000000000000,1013.7999877929688
13775,1668369300000000000,1013.7999877929688
13776,1668369600000000000,1013.7999877929688
13777,1668369900000000000,1013.7999877929688
13778,1668370200000000000,1013.7249908447266
13779,1668370500000000000,1013.6499938964844
13780,1668370800000000000,1013.5749969482422
13781,1668371100000000000,1013.5
13782,1668371400000000000,1013.4250030517578
13783,1668371700000000000,1013.3500061035156
13784,1668372000000000000,1013.2750091552734
13785,1668372300000000000,1013.2000122070312
13786,1668372600000000000,1013.1250152587891
13787,1668372900000000000,1013.0500183105469
13788,1668373200000000000,1012.9750213623047
13789,1668373500000000000,1012.9000244140625
13790,1668373800000000000,1012.8833567301432
13791,1668374100000000000,1012.866689046224
13792,1668374400000000000,1012.8500213623047
13793,1668374700000000000,1012.8333536783854
13794,1668375000000000000,1012.8166859944662
13795,1668375300000000000,1012.8000183105469
13796,1668375600000000000,1012.7833506266276
13797,1668375900000000000,1012.7666829427084
13798,1668376200000000000,1012.7500152587891
13799,1668376500000000000,1012.7333475748698
13800,1668376800000000000,1012.7166798909506
13801,1668377100000000000,1012.7000122070312
13802,1668377400000000000,1012.6333465576172
13803,1668377700000000000,1012.5666809082031
13804,1668378000000000000,1012.5000152587891
13805,1668378300000000000,1012.433349609375
13806,1668378600000000000,1012.3666839599609
13807,1668378900000000000,1012.3000183105469
13808,1668379200000000000,1012.2333526611328
13809,1668379500000000000,1012.1666870117188
13810,1668379800000000000,1012.1000213623047
13811,1668380100000000000,1012.0333557128906
13812,1668380400000000000,1011.9666900634766
13813,1668380700000000000,1011.9000244140625
13814,1668381000000000000,1011.8833567301432
13815,1668381300000000000,1011.866689046224
13816,1668381600000000000,1011.8500213623047
13817,1668381900000000000,1011.8333536783854
13818,1668382200000000000,1011.8166859944662
13819,1668382500000000000,1011.8000183105469
13820,1668382800000000000,1011.7833506266276
13821,1668383100000000000,1011.7666829427084
13822,1668383400000000000,1011.7500152587891
13823,1668383700000000000,1011.7333475748698
13824,1668384000000000000,1011.7166798909506
13825,1668384300000000000,1011.7000122070312
13826,1668384600000000000,1011.6333465576172
13827,1668384900000000000,1011.5666809082031
13828,1668385200000000000,1011.5000152587891
13829,1668385500000000000,1011.433349609375
13830,1668385800000000000,1011.3666839599609
13831,1668386100000000000,1011.3000183105469
13832,1668386400000000000,1011.2333526611328
13833,1668386700000000000,1011.1666870117188
13834,1668387000000000000,1011.1000213623047
13835,1668387300000000000,1011.0333557128906
13836,1668387600000000000,1010.9666900634766
13837,1668387900000000000,1010.9000244140625
13838,1668388200000000000,1010.8333536783854
13839,1668388500000000000,1010.7666829427084
13840,1668388800000000000,1010.7000122070312
13841,1668389100000000000,1010.6333414713541
13842,1668389400000000000,1010.5666707356771
13843,1668389700000000000,1010.5
13844,1668390000000000000,1010.4333292643229
13845,1668390300000000000,1010.3666585286459
13846,1668390600000000000,1010.2999877929688
13847,1668390900000000000,1010.2333170572916
13848,1668391200000000000,1010.1666463216146
13849,1668391500000000000,1010.0999755859375
13850,1668391800000000000,1010.0272494229404
13851,1668392100000000000,1009.9545232599431
13852,1668392400000000000,1009.881797096946
13853,1668392700000000000,1009.8090709339489
13854,1668393000000000000,1009.7363447709517
13855,1668393300000000000,1009.6636186079545
13856,1668393600000000000,1009.5908924449574
13857,1668393900000000000,1009.5181662819602
13858,1668394200000000000,1009.4454401189631
13859,1668394500000000000,1009.3727139559659
13860,1668394800000000000,1009.2999877929688
13861,1668395100000000000,1009.3076829176682
13862,1668395400000000000,1009.3153780423678
13863,1668395700000000000,1009.3230731670673
13864,1668396000000000000,1009.3307682917668
13865,1668396300000000000,1009.3384634164663
13866,1668396600000000000,1009.3461585411659
13867,1668396900000000000,1009.3538536658654
13868,1668397200000000000,1009.3615487905649
13869,1668397500000000000,1009.3692439152644
13870,1668397800000000000,1009.376939039964
13871,1668398100000000000,1009.3846341646635
13872,1668398400000000000,1009.392329289363
13873,1668398700000000000,1009.4000244140625
13874,1668399000000000000,1009.3272927024148
13875,1668399300000000000,1009.254560990767
13876,1668399600000000000,1009.1818292791194
13877,1668399900000000000,1009.1090975674716
13878,1668400200000000000,1009.0363658558239
13879,1668400500000000000,1008.9636341441761
13880,1668400800000000000,1008.8909024325284
13881,1668401100000000000,1008.8181707208806
13882,1668401400000000000,1008.745439009233
13883,1668401700000000000,1008.6727072975852
13884,1668402000000000000,1008.5999755859375
13885,1668402300000000000,1008.59228515625
13886,1668402600000000000,1008.5845947265625
13887,1668402900000000000,1008.576904296875
13888,1668403200000000000,1008.5692138671875
13889,1668403500000000000,1008.5615234375
13890,1668403800000000000,1008.5538330078125
13891,1668404100000000000,1008.546142578125
13892,1668404400000000000,1008.5384521484375
13893,1668404700000000000,1008.53076171875
13894,1668405000000000000,1008.5230712890625
13895,1668405300000000000,1008.515380859375
13896,1668405600000000000,1008.5076904296875
13897,1668405900000000000,1008.5
13898,1668406200000000000,1008.4833323160807
13899,1668406500000000000,1008.4666646321615
13900,1668406800000000000,1008.4499969482422
13901,1668407100000000000,1008.4333292643229
13902,1668407400000000000,1008.4166615804037
13903,1668407700000000000,1008.3999938964844
13904,1668408000000000000,1008.3833262125651
13905,1668408300000000000,1008.3666585286459
13906,1668408600000000000,1008.3499908447266
13907,1668408900000000000,1008.3333231608073
13908,1668409200000000000,1008.3166554768881
13909,1668409500000000000,1008.2999877929688
13910,1668409800000000000,1008.2833201090494
13911,1668410100000000000,1008.2666524251302
13912,1668410400000000000,1008.2499847412109
13913,1668410700000000000,1008.2333170572916
13914,1668411000000000000,1008.2166493733724
13915,1668411300000000000,1008.1999816894531
13916,1668411600000000000,1008.1833140055338
13917,1668411900000000000,1008.1666463216146
13918,1668412200000000000,1008.1499786376953
13919,1668412500000000000,1008.133310953776
13920,1668412800000000000,1008.1166432698568
13921,1668413100000000000,1008.0999755859375
13922,1668413400000000000,1008.0916442871094
13923,1668413700000000000,1008.0833129882812
13924,1668414000000000000,1008.0749816894531
13925,1668414300000000000,1008.066650390625
13926,1668414600000000000,1008.0583190917969
13927,1668414900000000000,1008.0499877929688
13928,1668415200000000000,1008.0416564941406
13929,1668415500000000000,1008.0333251953125
13930,1668415800000000000,1008.0249938964844
13931,1668416100000000000,1008.0166625976562
13932,1668416400000000000,1008.0083312988281
13933,1668416700000000000,1008.0
13934,1668417000000000000,1007.9916687011719
13935,1668417300000000000,1007.9833374023438
13936,1668417600000000000,1007.9750061035156
13937,1668417900000000000,1007.9666748046875
13938,1668418200000000000,1007.9583435058594
13939,1668418500000000000,1007.9500122070312
13940,1668418800000000000,1007.9416809082031
13941,1668419100000000000,1007.933349609375
13942,1668419400000000000,1007.9250183105469
13943,1668419700000000000,1007.9166870117188
13944,1668420000000000000,1007.9083557128906
13945,1668420300000000000,1007.9000244140625
13946,1668420600000000000,1007.8500213623047
13947,1668420900000000000,1007.8000183105469
13948,1668421200000000000,1007.7500152587891
13949,1668421500000000000,1007.7000122070312
13950,1668421800000000000,1007.6500091552734
13951,1668422100000000000,1007.6000061035156
13952,1668422400000000000,1007.5500030517578
13953,1668422700000000000,1007.5
13954,1668423000000000000,1007.4499969482422
13955,1668423300000000000,1007.3999938964844
13956,1668423600000000000,1007.3499908447266
13957,1668423900000000000,1007.2999877929688
13958,1668424200000000000,1007.2749888102213
13959,1668424500000000000,1007.249989827474
13960,1668424800000000000,1007.2249908447266
13961,1668425100000000000,1007.1999918619791
13962,1668425400000000000,1007.1749928792318
13963,1668425700000000000,1007.1499938964844
13964,1668426000000000000,1007.1249949137369
13965,1668426300000000000,1007.0999959309896
13966,1668426600000000000,1007.0749969482422
13967,1668426900000000000,1007.0499979654948
13968,1668427200000000000,1007.0249989827474
13969,1668427500000000000,1007.0
13970,1668427800000000000,1006.9583333333334
13971,1668428100000000000,1006.9166666666666
13972,1668428400000000000,1006.875
13973,1668428700000000000,1006.8333333333334
13974,1668429000000000000,1006.7916666666666
13975,1668429300000000000,1006.75
13976,1668429600000000000,1006.7083333333334
13977,1668429900000000000,1006.6666666666666
13978,1668430200000000000,1006.625
13979,1668430500000000000,1006.5833333333334
13980,1668430800000000000,1006.5416666666666
13981,1668431100000000000,1006.5
13982,1668431400000000000,1006.4500020345052
13983,1668431700000000000,1006.4000040690104
13984,1668432000000000000,1006.3500061035156
13985,1668432300000000000,1006.3000081380209
13986,1668432600000000000,1006.250010172526
13987,1668432900000000000,1006.2000122070312
13988,1668433200000000000,1006.1500142415365
13989,1668433500000000000,1006.1000162760416
13990,1668433800000000000,1006.0500183105469
13991,1668434100000000000,1006.0000203450521
13992,1668434400000000000,1005.9500223795573
13993,1668434700000000000,1005.9000244140625
13994,1668435000000000000,1005.8583577473959
13995,1668435300000000000,1005.8166910807291
13996,1668435600000000000,1005.7750244140625
13997,1668435900000000000,1005.7333577473959
13998,1668436200000000000,1005.6916910807291
13999,1668436500000000000,1005.6500244140625
14000,1668436800000000000,1005.6083577473959
14001,1668437100000000000,1005.5666910807291
14002,1668437400000000000,1005.5250244140625
14003,1668437700000000000,1005.4833577473959
14004,1668438000000000000,1005.4416910807291
14005,1668438300000000000,1005.4000244140625
14006,1668438600000000000,1005.366689046224
14007,1668438900000000000,1005.3333536783854
14008,1668439200000000000,1005.3000183105469
14009,1668439500000000000,1005.2666829427084
14010,1668439800000000000,1005.2333475748698
14011,1668440100000000000,1005.2000122070312
14012,1668440400000000000,1005.1666768391927
14013,1668440700000000000,1005.1333414713541
14014,1668441000000000000,1005.1000061035156
14015,1668441300000000000,1005.0666707356771
14016,1668441600000000000,1005.0333353678385
14017,1668441900000000000,1005.0
14018,1668442200000000000,1005.0
14019,1668442500000000000,1005.0
14020,1668442800000000000,1005.0
14021,1668443100000000000,1005.0
14022,1668443400000000000,1005.0
14023,1668443700000000000,1005.0
14024,1668444000000000000,1005.0
14025,1668444300000000000,1005.0
14026,1668444600000000000,1005.0
14027,1668444900000000000,1005.0
14028,1668445200000000000,1005.0
14029,1668445500000000000,1005.0
14030,1668445800000000000,1005.0249989827474
14031,1668446100000000000,1005.0499979654948
14032,1668446400000000000,1005.0749969482422
14033,1668446700000000000,1005.0999959309896
14034,1668447000000000000,1005.1249949137369
14035,1668447300000000000,1005.1499938964844
14036,1668447600000000000,1005.1749928792318
14037,1668447900000000000,1005.1999918619791
14038,1668448200000000000,1005.2249908447266
14039,1668448500000000000,1005.249989827474
14040,1668448800000000000,1005.2749888102213
14041,1668449100000000000,1005.2999877929688
14042,1668449400000000000,1005.3499908447266
14043,1668449700000000000,1005.3999938964844
14044,1668450000000000000,1005.4499969482422
14045,1668450300000000000,1005.5
14046,1668450600000000000,1005.5500030517578
14047,1668450900000000000,1005.6000061035156
14048,1668451200000000000,1005.6500091552734
14049,1668451500000000000,1005.7000122070312
14050,1668451800000000000,1005.7500152587891
14051,1668452100000000000,1005.8000183105469
14052,1668452400000000000,1005.8500213623047
14053,1668452700000000000,1005.9000244140625
14054,1668453000000000000,1005.8583577473959
14055,1668453300000000000,1005.8166910807291
14056,1668453600000000000,1005.7750244140625
14057,1668453900000000000,1005.7333577473959
14058,1668454200000000000,1005.6916910807291
14059,1668454500000000000,1005.6500244140625
14060,1668454800000000000,1005.6083577473959
14061,1668455100000000000,1005.5666910807291
14062,1668455400000000000,1005.5250244140625
14063,1668455700000000000,1005.4833577473959
14064,1668456000000000000,1005.4416910807291
14065,1668456300000000000,1005.4000244140625
14066,1668456600000000000,1005.3750203450521
14067,1668456900000000000,1005.3500162760416
14068,1668457200000000000,1005.3250122070312
14069,1668457500000000000,1005.3000081380209
14070,1668457800000000000,1005.2750040690104
14071,1668458100000000000,1005.25
14072,1668458400000000000,1005.2249959309896
14073,1668458700000000000,1005.1999918619791
14074,1668459000000000000,1005.1749877929688
14075,1668459300000000000,1005.1499837239584
14076,1668459600000000000,1005.1249796549479
14077,1668459900000000000,1005.0999755859375
14078,1668460200000000000,1005.0416463216146
14079,1668460500000000000,1004.9833170572916
14080,1668460800000000000,1004.9249877929688
14081,1668461100000000000,1004.8666585286459
14082,1668461400000000000,1004.8083292643229
14083,1668461700000000000,1004.75
14084,1668462000000000000,1004.6916707356771
14085,1668462300000000000,1004.6333414713541
14086,1668462600000000000,1004.5750122070312
14087,1668462900000000000,1004.5166829427084
14088,1668463200000000000,1004.4583536783854
14089,1668463500000000000,1004.4000244140625
14090,1668463800000000000,1004.3416900634766
14091,1668464100000000000,1004.2833557128906
14092,1668464400000000000,1004.2250213623047
14093,1668464700000000000,1004.1666870117188
14094,1668465000000000000,1004.1083526611328
14095,1668465300000000000,1004.0500183105469
14096,1668465600000000000,1003.9916839599609
14097,1668465900000000000,1003.933349609375
14098,1668466200000000000,1003.8750152587891
14099,1668466500000000000,1003.8166809082031
14100,1668466800000000000,1003.7583465576172
14101,1668467100000000000,1003.7000122070312
14102,1668467400000000000,1003.6666768391927
14103,1668467700000000000,1003.6333414713541
14104,1668468000000000000,1003.6000061035156
14105,1668468300000000000,1003.5666707356771
14106,1668468600000000000,1003.5333353678385
14107,1668468900000000000,1003.5
14108,1668469200000000000,1003.4666646321615
14109,1668469500000000000,1003.4333292643229
14110,1668469800000000000,1003.3999938964844
14111,1668470100000000000,1003.3666585286459
14112,1668470400000000000,1003.3333231608073
14113,1668470700000000000,1003.2999877929688
14114,1668471000000000000,1003.1749877929688
14115,1668471300000000000,1003.0499877929688
14116,1668471600000000000,1002.9249877929688
14117,1668471900000000000,1002.7999877929688
14118,1668472200000000000,1002.6749877929688
14119,1668472500000000000,1002.5499877929688
14120,1668472800000000000,1002.4249877929688
